User,UserDir,RecordingID,SeqID,Label,SegStart,SegEnd,SegLen,MissingFrames,PctMissing,LongestConsecutiveMissing
User1,user1,P1_S5_R4,S5,DRIVER,261,377,117,0,0.0,0
User1,user1,P1_S5_R4,S5,background,378,414,37,0,0.0,0
User1,user1,P1_S5_R4,S5,GREETINGS,415,525,111,0,0.0,0
User1,user1,P1_S5_R4,S5,background,526,749,224,0,0.0,0
User1,user1,P1_S5_R5,S5,background,0,29,30,0,0.0,0
User1,user1,P1_S5_R5,S5,BIRD,30,114,85,0,0.0,0
User1,user1,P1_S5_R5,S5,background,115,169,55,0,0.0,0
User1,user1,P1_S5_R5,S5,WHAT,170,207,38,0,0.0,0
User1,user1,P1_S5_R5,S5,background,208,285,78,0,0.0,0
User1,user1,P1_S5_R5,S5,DRIVER,286,406,121,0,0.0,0
User1,user1,P1_S5_R5,S5,background,407,489,83,0,0.0,0
User1,user1,P1_S5_R5,S5,GREETINGS,490,620,131,0,0.0,0
User1,user1,P1_S5_R5,S5,background,621,749,129,0,0.0,0
User1,user1,P1_S5_R6,S5,background,0,71,72,0,0.0,0
User1,user1,P1_S5_R6,S5,BIRD,72,148,77,0,0.0,0
User1,user1,P1_S5_R6,S5,background,149,189,41,0,0.0,0
User1,user1,P1_S5_R6,S5,WHAT,190,231,42,0,0.0,0
User1,user1,P1_S5_R6,S5,background,232,291,60,0,0.0,0
User1,user1,P1_S5_R6,S5,DRIVER,292,412,121,0,0.0,0
User1,user1,P1_S5_R6,S5,background,413,466,54,0,0.0,0
User1,user1,P1_S5_R6,S5,GREETINGS,467,562,96,0,0.0,0
User1,user1,P1_S5_R6,S5,background,563,749,187,0,0.0,0
User1,user1,P1_S5_R7,S5,background,0,37,38,0,0.0,0
User1,user1,P1_S5_R7,S5,BIRD,38,116,79,0,0.0,0
User1,user1,P1_S5_R7,S5,background,117,157,41,0,0.0,0
User1,user1,P1_S5_R7,S5,WHAT,158,192,35,0,0.0,0
User1,user1,P1_S5_R7,S5,background,193,268,76,0,0.0,0
User1,user1,P1_S5_R7,S5,DRIVER,269,383,115,0,0.0,0
User1,user1,P1_S5_R7,S5,background,384,447,64,0,0.0,0
User1,user1,P1_S5_R7,S5,GREETINGS,448,548,101,0,0.0,0
User1,user1,P1_S5_R7,S5,background,549,749,201,0,0.0,0
User1,user1,P1_S6_R1,S6,background,0,62,63,0,0.0,0
User1,user1,P1_S6_R1,S6,WHICH,63,151,89,0,0.0,0
User1,user1,P1_S6_R1,S6,background,152,197,46,0,0.0,0
User1,user1,P1_S6_R1,S6,OUR,198,276,79,0,0.0,0
User1,user1,P1_S6_R1,S6,background,277,331,55,0,0.0,0
User1,user1,P1_S6_R1,S6,TRAIN,332,452,121,0,0.0,0
User1,user1,P1_S6_R1,S6,background,453,749,297,0,0.0,0
User1,user1,P1_S6_R2,S6,background,0,98,99,0,0.0,0
User1,user1,P1_S6_R2,S6,WHICH,99,174,76,0,0.0,0
User1,user1,P1_S6_R2,S6,background,175,207,33,0,0.0,0
User1,user1,P1_S6_R2,S6,OUR,208,281,74,0,0.0,0
User1,user1,P1_S6_R2,S6,background,282,322,41,0,0.0,0
User1,user1,P1_S6_R2,S6,TRAIN,323,431,109,0,0.0,0
User1,user1,P1_S6_R2,S6,background,432,749,318,0,0.0,0
User1,user1,P1_S6_R3,S6,background,0,57,58,0,0.0,0
User1,user1,P1_S6_R3,S6,WHICH,58,198,141,0,0.0,0
User1,user1,P1_S6_R3,S6,background,199,236,38,0,0.0,0
User1,user1,P1_S6_R3,S6,OUR,237,333,97,0,0.0,0
User1,user1,P1_S6_R3,S6,background,334,372,39,0,0.0,0
User1,user1,P1_S6_R3,S6,TRAIN,373,463,91,0,0.0,0
User1,user1,P1_S6_R3,S6,background,464,749,286,0,0.0,0
User1,user1,P1_S6_R4,S6,background,0,46,47,0,0.0,0
User1,user1,P1_S6_R4,S6,WHICH,47,156,110,0,0.0,0
User1,user1,P1_S6_R4,S6,background,157,191,35,0,0.0,0
User1,user1,P1_S6_R4,S6,OUR,192,264,73,0,0.0,0
User1,user1,P1_S6_R4,S6,background,265,315,51,0,0.0,0
User1,user1,P1_S6_R4,S6,TRAIN,316,394,79,0,0.0,0
User1,user1,P1_S6_R4,S6,background,395,749,355,0,0.0,0
User1,user1,P1_S6_R5,S6,background,0,26,27,0,0.0,0
User1,user1,P1_S6_R5,S6,WHICH,27,110,84,0,0.0,0
User1,user1,P1_S6_R5,S6,background,111,176,66,0,0.0,0
User1,user1,P1_S6_R5,S6,OUR,177,237,61,0,0.0,0
User1,user1,P1_S6_R5,S6,background,238,296,59,0,0.0,0
User1,user1,P1_S6_R5,S6,TRAIN,297,374,78,0,0.0,0
User1,user1,P1_S6_R5,S6,background,375,749,375,0,0.0,0
User1,user1,P1_S6_R6,S6,background,0,26,27,0,0.0,0
User1,user1,P1_S6_R6,S6,WHICH,27,127,101,0,0.0,0
User1,user1,P1_S6_R6,S6,background,128,223,96,0,0.0,0
User1,user1,P1_S6_R6,S6,OUR,224,288,65,0,0.0,0
User1,user1,P1_S6_R6,S6,background,289,347,59,0,0.0,0
User1,user1,P1_S6_R6,S6,TRAIN,348,441,94,0,0.0,0
User1,user1,P1_S6_R6,S6,background,442,749,308,0,0.0,0
User1,user1,P1_S7_R1,S7,background,0,42,43,0,0.0,0
User1,user1,P1_S7_R1,S7,COME,43,135,93,0,0.0,0
User1,user1,P1_S7_R1,S7,background,136,179,44,0,0.0,0
User1,user1,P1_S7_R1,S7,DRIVER,180,294,115,0,0.0,0
User1,user1,P1_S7_R1,S7,background,295,360,66,0,0.0,0
User1,user1,P1_S7_R1,S7,BIRD,361,479,119,22,18.49,14
User1,user1,P1_S7_R1,S7,background,480,749,270,0,0.0,0
User1,user1,P1_S7_R2,S7,background,0,48,49,0,0.0,0
User1,user1,P1_S7_R2,S7,COME,49,148,100,0,0.0,0
User1,user1,P1_S7_R2,S7,background,149,199,51,0,0.0,0
User1,user1,P1_S7_R2,S7,DRIVER,200,309,110,0,0.0,0
User1,user1,P1_S7_R2,S7,background,310,344,35,0,0.0,0
User1,user1,P1_S7_R2,S7,BIRD,345,443,99,0,0.0,0
User1,user1,P1_S7_R2,S7,background,444,749,306,0,0.0,0
User1,user1,P1_S7_R3,S7,background,0,48,49,0,0.0,0
User1,user1,P1_S7_R3,S7,COME,49,132,84,0,0.0,0
User1,user1,P1_S7_R3,S7,background,133,201,69,0,0.0,0
User1,user1,P1_S7_R3,S7,DRIVER,202,332,131,0,0.0,0
User1,user1,P1_S7_R3,S7,background,333,376,44,0,0.0,0
User1,user1,P1_S7_R3,S7,BIRD,377,481,105,20,19.05,6
User1,user1,P1_S7_R3,S7,background,482,749,268,0,0.0,0
User1,user1,P1_S7_R4,S7,background,0,29,30,0,0.0,0
User1,user1,P1_S7_R4,S7,COME,30,109,80,0,0.0,0
User1,user1,P1_S7_R4,S7,background,110,176,67,0,0.0,0
User1,user1,P1_S7_R4,S7,DRIVER,177,307,131,0,0.0,0
User1,user1,P1_S7_R4,S7,background,308,396,89,0,0.0,0
User1,user1,P1_S7_R4,S7,BIRD,397,513,117,16,13.68,7
User1,user1,P1_S7_R4,S7,background,514,749,236,0,0.0,0
User1,user1,P1_S7_R5,S7,background,0,37,38,0,0.0,0
User1,user1,P1_S7_R5,S7,COME,38,115,78,0,0.0,0
User1,user1,P1_S7_R5,S7,background,116,186,71,0,0.0,0
User1,user1,P1_S7_R5,S7,DRIVER,187,327,141,0,0.0,0
User1,user1,P1_S7_R5,S7,background,328,392,65,0,0.0,0
User1,user1,P1_S7_R5,S7,BIRD,393,497,105,0,0.0,0
User1,user1,P1_S7_R5,S7,background,498,749,252,0,0.0,0
User1,user1,P1_S7_R6,S7,background,0,39,40,0,0.0,0
User1,user1,P1_S7_R6,S7,COME,40,111,72,0,0.0,0
User1,user1,P1_S7_R6,S7,background,112,166,55,0,0.0,0
User1,user1,P1_S7_R6,S7,DRIVER,167,305,139,0,0.0,0
User1,user1,P1_S7_R6,S7,background,306,360,55,0,0.0,0
User1,user1,P1_S7_R6,S7,BIRD,361,462,102,0,0.0,0
User1,user1,P1_S7_R6,S7,background,463,749,287,0,0.0,0
User1,user1,P1_S8_R1,S8,background,0,36,37,0,0.0,0
User1,user1,P1_S8_R1,S8,BIG,37,126,90,0,0.0,0
User1,user1,P1_S8_R1,S8,background,127,199,73,0,0.0,0
User1,user1,P1_S8_R1,S8,GREETINGS,200,264,65,0,0.0,0
User1,user1,P1_S8_R1,S8,background,265,308,44,0,0.0,0
User1,user1,P1_S8_R1,S8,WHICH,309,404,96,0,0.0,0
User1,user1,P1_S8_R1,S8,background,405,455,51,0,0.0,0
User1,user1,P1_S8_R1,S8,FARMING,456,597,142,0,0.0,0
User1,user1,P1_S8_R1,S8,background,598,749,152,0,0.0,0
User1,user1,P1_S8_R2,S8,background,0,72,73,0,0.0,0
User1,user1,P1_S8_R2,S8,BIG,73,158,86,0,0.0,0
User1,user1,P1_S8_R2,S8,background,159,222,64,0,0.0,0
User1,user1,P1_S8_R2,S8,GREETINGS,223,299,77,0,0.0,0
User1,user1,P1_S8_R2,S8,background,300,333,34,0,0.0,0
User1,user1,P1_S8_R2,S8,WHICH,334,459,126,0,0.0,0
User1,user1,P1_S8_R2,S8,background,460,531,72,0,0.0,0
User1,user1,P1_S8_R2,S8,FARMING,532,658,127,0,0.0,0
User1,user1,P1_S8_R2,S8,background,659,749,91,0,0.0,0
User1,user1,P1_S8_R3,S8,background,0,57,58,0,0.0,0
User1,user1,P1_S8_R3,S8,BIG,58,127,70,0,0.0,0
User1,user1,P1_S8_R3,S8,background,128,203,76,0,0.0,0
User1,user1,P1_S8_R3,S8,GREETINGS,204,270,67,0,0.0,0
User1,user1,P1_S8_R3,S8,background,271,290,20,0,0.0,0
User1,user1,P1_S8_R3,S8,WHICH,291,376,86,0,0.0,0
User1,user1,P1_S8_R3,S8,background,377,407,31,0,0.0,0
User1,user1,P1_S8_R3,S8,FARMING,408,511,104,0,0.0,0
User1,user1,P1_S8_R3,S8,background,512,749,238,0,0.0,0
User1,user1,P1_S8_R4,S8,background,0,55,56,0,0.0,0
User1,user1,P1_S8_R4,S8,BIG,56,114,59,0,0.0,0
User1,user1,P1_S8_R4,S8,background,115,241,127,0,0.0,0
User1,user1,P1_S8_R4,S8,GREETINGS,242,346,105,0,0.0,0
User1,user1,P1_S8_R4,S8,background,347,392,46,0,0.0,0
User1,user1,P1_S8_R4,S8,WHICH,393,487,95,0,0.0,0
User1,user1,P1_S8_R4,S8,background,488,558,71,0,0.0,0
User1,user1,P1_S8_R4,S8,FARMING,559,624,66,0,0.0,0
User1,user1,P1_S8_R4,S8,background,625,749,125,0,0.0,0
User1,user1,P1_S8_R5,S8,background,0,46,47,0,0.0,0
User1,user1,P1_S8_R5,S8,BIG,47,120,74,0,0.0,0
User1,user1,P1_S8_R5,S8,background,121,200,80,0,0.0,0
User1,user1,P1_S8_R5,S8,GREETINGS,201,278,78,0,0.0,0
User1,user1,P1_S8_R5,S8,background,279,333,55,0,0.0,0
User1,user1,P1_S8_R5,S8,WHICH,334,418,85,0,0.0,0
User1,user1,P1_S8_R5,S8,background,419,492,74,0,0.0,0
User1,user1,P1_S8_R5,S8,FARMING,493,561,69,0,0.0,0
User1,user1,P1_S8_R5,S8,background,562,749,188,0,0.0,0
User1,user1,P1_S8_R6,S8,background,0,22,23,0,0.0,0
User1,user1,P1_S8_R6,S8,BIG,23,89,67,0,0.0,0
User1,user1,P1_S8_R6,S8,background,90,182,93,0,0.0,0
User1,user1,P1_S8_R6,S8,GREETINGS,183,270,88,0,0.0,0
User1,user1,P1_S8_R6,S8,background,271,316,46,0,0.0,0
User1,user1,P1_S8_R6,S8,WHICH,317,400,84,0,0.0,0
User1,user1,P1_S8_R6,S8,background,401,469,69,0,0.0,0
User1,user1,P1_S8_R6,S8,FARMING,470,537,68,0,0.0,0
User1,user1,P1_S8_R6,S8,background,538,749,212,0,0.0,0
User1,user1,P1_S8_R7,S8,background,0,150,151,0,0.0,0
User1,user1,P1_S8_R7,S8,BIG,151,203,53,0,0.0,0
User1,user1,P1_S8_R7,S8,background,204,262,59,0,0.0,0
User1,user1,P1_S8_R7,S8,GREETINGS,263,329,67,0,0.0,0
User1,user1,P1_S8_R7,S8,background,330,364,35,0,0.0,0
User1,user1,P1_S8_R7,S8,WHICH,365,452,88,0,0.0,0
User1,user1,P1_S8_R7,S8,background,453,520,68,0,0.0,0
User1,user1,P1_S8_R7,S8,FARMING,521,578,58,0,0.0,0
User1,user1,P1_S8_R7,S8,background,579,749,171,0,0.0,0
User1,user1,P1_S9_R1,S9,background,0,54,55,0,0.0,0
User1,user1,P1_S9_R1,S9,TIGER,55,141,87,0,0.0,0
User1,user1,P1_S9_R1,S9,background,142,244,103,0,0.0,0
User1,user1,P1_S9_R1,S9,WHAT,245,284,40,0,0.0,0
User1,user1,P1_S9_R1,S9,background,285,311,27,0,0.0,0
User1,user1,P1_S9_R1,S9,VAN,312,408,97,0,0.0,0
User1,user1,P1_S9_R1,S9,background,409,487,79,0,0.0,0
User1,user1,P1_S9_R1,S9,READ,488,602,115,14,12.17,10
User1,user1,P1_S9_R1,S9,background,603,749,147,0,0.0,0
User1,user1,P1_S9_R2,S9,background,0,36,37,0,0.0,0
User1,user1,P1_S9_R2,S9,TIGER,37,112,76,0,0.0,0
User1,user1,P1_S9_R2,S9,background,113,218,106,0,0.0,0
User1,user1,P1_S9_R2,S9,WHAT,219,245,27,0,0.0,0
User1,user1,P1_S9_R2,S9,background,246,264,19,0,0.0,0
User1,user1,P1_S9_R2,S9,VAN,265,324,60,0,0.0,0
User1,user1,P1_S9_R2,S9,background,325,362,38,0,0.0,0
User1,user1,P1_S9_R2,S9,READ,363,481,119,23,19.33,23
User1,user1,P1_S9_R2,S9,background,482,749,268,0,0.0,0
User1,user1,P1_S9_R3,S9,background,0,35,36,0,0.0,0
User1,user1,P1_S9_R3,S9,TIGER,36,114,79,0,0.0,0
User1,user1,P1_S9_R3,S9,background,115,192,78,0,0.0,0
User1,user1,P1_S9_R3,S9,WHAT,193,221,29,0,0.0,0
User1,user1,P1_S9_R3,S9,background,222,244,23,0,0.0,0
User1,user1,P1_S9_R3,S9,VAN,245,312,68,0,0.0,0
User1,user1,P1_S9_R3,S9,background,313,351,39,0,0.0,0
User1,user1,P1_S9_R3,S9,READ,352,458,107,20,18.69,20
User1,user1,P1_S9_R3,S9,background,459,749,291,0,0.0,0
User1,user1,P1_S9_R4,S9,background,0,52,53,0,0.0,0
User1,user1,P1_S9_R4,S9,TIGER,53,99,47,0,0.0,0
User1,user1,P1_S9_R4,S9,background,100,174,75,0,0.0,0
User1,user1,P1_S9_R4,S9,WHAT,175,203,29,0,0.0,0
User1,user1,P1_S9_R4,S9,background,204,245,42,0,0.0,0
User1,user1,P1_S9_R4,S9,VAN,246,310,65,0,0.0,0
User1,user1,P1_S9_R4,S9,background,311,366,56,0,0.0,0
User1,user1,P1_S9_R4,S9,READ,367,514,148,10,6.76,10
User1,user1,P1_S9_R4,S9,background,515,749,235,0,0.0,0
User1,user1,P1_S9_R5,S9,background,0,36,37,0,0.0,0
User1,user1,P1_S9_R5,S9,TIGER,37,97,61,0,0.0,0
User1,user1,P1_S9_R5,S9,background,98,195,98,0,0.0,0
User1,user1,P1_S9_R5,S9,WHAT,196,235,40,0,0.0,0
User1,user1,P1_S9_R5,S9,background,236,305,70,0,0.0,0
User1,user1,P1_S9_R5,S9,VAN,306,368,63,0,0.0,0
User1,user1,P1_S9_R5,S9,background,369,481,113,0,0.0,0
User1,user1,P1_S9_R5,S9,READ,482,601,120,12,10.0,8
User1,user1,P1_S9_R5,S9,background,602,749,148,0,0.0,0
User1,user1,P1_S9_R6,S9,background,0,37,38,0,0.0,0
User1,user1,P1_S9_R6,S9,TIGER,38,96,59,0,0.0,0
User1,user1,P1_S9_R6,S9,background,97,206,110,0,0.0,0
User1,user1,P1_S9_R6,S9,WHAT,207,242,36,0,0.0,0
User1,user1,P1_S9_R6,S9,background,243,308,66,0,0.0,0
User1,user1,P1_S9_R6,S9,VAN,309,374,66,0,0.0,0
User1,user1,P1_S9_R6,S9,background,375,437,63,0,0.0,0
User1,user1,P1_S9_R6,S9,READ,438,561,124,0,0.0,0
User1,user1,P1_S9_R6,S9,background,562,749,188,0,0.0,0
User1,user1,P1_S9_R7,S9,background,0,31,32,0,0.0,0
User1,user1,P1_S9_R7,S9,TIGER,32,99,68,0,0.0,0
User1,user1,P1_S9_R7,S9,background,100,194,95,0,0.0,0
User1,user1,P1_S9_R7,S9,WHAT,195,241,47,0,0.0,0
User1,user1,P1_S9_R7,S9,background,242,299,58,0,0.0,0
User1,user1,P1_S9_R7,S9,VAN,300,361,62,0,0.0,0
User1,user1,P1_S9_R7,S9,background,362,425,64,0,0.0,0
User1,user1,P1_S9_R7,S9,READ,426,556,131,0,0.0,0
User1,user1,P1_S9_R7,S9,background,557,749,193,0,0.0,0
User2,user2,P2_S10_R1,S10,background,0,37,38,0,0.0,0
User2,user2,P2_S10_R1,S10,SMALL,38,104,67,0,0.0,0
User2,user2,P2_S10_R1,S10,background,105,184,80,0,0.0,0
User2,user2,P2_S10_R1,S10,FEBRUARY,185,271,87,0,0.0,0
User2,user2,P2_S10_R1,S10,background,272,320,49,0,0.0,0
User2,user2,P2_S10_R1,S10,BOAT,321,377,57,0,0.0,0
User2,user2,P2_S10_R1,S10,background,378,599,222,0,0.0,0
User2,user2,P2_S10_R2,S10,background,0,38,39,0,0.0,0
User2,user2,P2_S10_R2,S10,SMALL,39,102,64,0,0.0,0
User2,user2,P2_S10_R2,S10,background,103,186,84,0,0.0,0
User2,user2,P2_S10_R2,S10,FEBRUARY,187,326,140,0,0.0,0
User2,user2,P2_S10_R2,S10,background,327,381,55,0,0.0,0
User2,user2,P2_S10_R2,S10,BOAT,382,449,68,0,0.0,0
User2,user2,P2_S10_R2,S10,background,450,599,150,0,0.0,0
User2,user2,P2_S10_R3,S10,background,0,34,35,0,0.0,0
User2,user2,P2_S10_R3,S10,SMALL,35,108,74,0,0.0,0
User2,user2,P2_S10_R3,S10,background,109,201,93,0,0.0,0
User2,user2,P2_S10_R3,S10,FEBRUARY,202,303,102,0,0.0,0
User2,user2,P2_S10_R3,S10,background,304,358,55,0,0.0,0
User2,user2,P2_S10_R3,S10,BOAT,359,442,84,0,0.0,0
User2,user2,P2_S10_R3,S10,background,443,599,157,3,1.91,3
User2,user2,P2_S10_R4,S10,background,0,16,17,0,0.0,0
User2,user2,P2_S10_R4,S10,SMALL,17,106,90,0,0.0,0
User2,user2,P2_S10_R4,S10,background,107,182,76,0,0.0,0
User2,user2,P2_S10_R4,S10,FEBRUARY,183,296,114,0,0.0,0
User2,user2,P2_S10_R4,S10,background,297,356,60,0,0.0,0
User2,user2,P2_S10_R4,S10,BOAT,357,414,58,0,0.0,0
User2,user2,P2_S10_R4,S10,background,415,599,185,0,0.0,0
User2,user2,P2_S10_R5,S10,background,0,52,53,0,0.0,0
User2,user2,P2_S10_R5,S10,SMALL,53,117,65,0,0.0,0
User2,user2,P2_S10_R5,S10,background,118,330,213,0,0.0,0
User2,user2,P2_S10_R5,S10,FEBRUARY,331,477,147,0,0.0,0
User2,user2,P2_S10_R5,S10,background,478,542,65,0,0.0,0
User2,user2,P2_S10_R5,S10,BOAT,543,589,47,0,0.0,0
User2,user2,P2_S10_R5,S10,background,590,749,160,0,0.0,0
User2,user2,P2_S10_R6,S10,background,0,146,147,0,0.0,0
User2,user2,P2_S10_R6,S10,SMALL,147,200,54,0,0.0,0
User2,user2,P2_S10_R6,S10,background,201,291,91,0,0.0,0
User2,user2,P2_S10_R6,S10,FEBRUARY,292,444,153,0,0.0,0
User2,user2,P2_S10_R6,S10,background,445,490,46,0,0.0,0
User2,user2,P2_S10_R6,S10,BOAT,491,536,46,0,0.0,0
User2,user2,P2_S10_R6,S10,background,537,749,213,0,0.0,0
User2,user2,P2_S11_R1,S11,background,0,43,44,0,0.0,0
User2,user2,P2_S11_R1,S11,GO,44,80,37,0,0.0,0
User2,user2,P2_S11_R1,S11,background,81,148,68,0,0.0,0
User2,user2,P2_S11_R1,S11,UGLY,149,200,52,0,0.0,0
User2,user2,P2_S11_R1,S11,background,201,279,79,0,0.0,0
User2,user2,P2_S11_R1,S11,WRITE,280,335,56,0,0.0,0
User2,user2,P2_S11_R1,S11,background,336,410,75,0,0.0,0
User2,user2,P2_S11_R1,S11,AUGUST,411,510,100,0,0.0,0
User2,user2,P2_S11_R1,S11,background,511,749,239,0,0.0,0
User2,user2,P2_S11_R2,S11,background,0,56,57,0,0.0,0
User2,user2,P2_S11_R2,S11,GO,57,99,43,0,0.0,0
User2,user2,P2_S11_R2,S11,background,100,207,108,0,0.0,0
User2,user2,P2_S11_R2,S11,UGLY,208,270,63,0,0.0,0
User2,user2,P2_S11_R2,S11,background,271,312,42,0,0.0,0
User2,user2,P2_S11_R2,S11,WRITE,313,378,66,0,0.0,0
User2,user2,P2_S11_R2,S11,background,379,451,73,0,0.0,0
User2,user2,P2_S11_R2,S11,AUGUST,452,570,119,0,0.0,0
User2,user2,P2_S11_R2,S11,background,571,749,179,0,0.0,0
User2,user2,P2_S11_R3,S11,background,0,56,57,0,0.0,0
User2,user2,P2_S11_R3,S11,GO,57,109,53,0,0.0,0
User2,user2,P2_S11_R3,S11,background,110,206,97,0,0.0,0
User2,user2,P2_S11_R3,S11,UGLY,207,271,65,0,0.0,0
User2,user2,P2_S11_R3,S11,background,272,359,88,0,0.0,0
User2,user2,P2_S11_R3,S11,WRITE,360,448,89,0,0.0,0
User2,user2,P2_S11_R3,S11,background,449,523,75,0,0.0,0
User2,user2,P2_S11_R3,S11,AUGUST,524,678,155,0,0.0,0
User2,user2,P2_S11_R3,S11,background,679,749,71,0,0.0,0
User2,user2,P2_S11_R4,S11,background,0,78,79,0,0.0,0
User2,user2,P2_S11_R4,S11,GO,79,117,39,0,0.0,0
User2,user2,P2_S11_R4,S11,background,118,207,90,0,0.0,0
User2,user2,P2_S11_R4,S11,UGLY,208,249,42,0,0.0,0
User2,user2,P2_S11_R4,S11,background,250,342,93,0,0.0,0
User2,user2,P2_S11_R4,S11,WRITE,343,428,86,0,0.0,0
User2,user2,P2_S11_R4,S11,background,429,502,74,0,0.0,0
User2,user2,P2_S11_R4,S11,AUGUST,503,624,122,0,0.0,0
User2,user2,P2_S11_R4,S11,background,625,749,125,0,0.0,0
User2,user2,P2_S11_R5,S11,background,0,40,41,0,0.0,0
User2,user2,P2_S11_R5,S11,GO,41,80,40,0,0.0,0
User2,user2,P2_S11_R5,S11,background,81,168,88,0,0.0,0
User2,user2,P2_S11_R5,S11,UGLY,169,221,53,0,0.0,0
User2,user2,P2_S11_R5,S11,background,222,376,155,0,0.0,0
User2,user2,P2_S11_R5,S11,WRITE,377,466,90,0,0.0,0
User2,user2,P2_S11_R5,S11,background,467,548,82,0,0.0,0
User2,user2,P2_S11_R5,S11,AUGUST,549,666,118,0,0.0,0
User2,user2,P2_S11_R5,S11,background,667,749,83,0,0.0,0
User2,user2,P2_S11_R6,S11,background,0,38,39,0,0.0,0
User2,user2,P2_S11_R6,S11,GO,39,78,40,0,0.0,0
User2,user2,P2_S11_R6,S11,background,79,167,89,0,0.0,0
User2,user2,P2_S11_R6,S11,UGLY,168,211,44,0,0.0,0
User2,user2,P2_S11_R6,S11,background,212,314,103,0,0.0,0
User2,user2,P2_S11_R6,S11,WRITE,315,397,83,0,0.0,0
User2,user2,P2_S11_R6,S11,background,398,576,179,0,0.0,0
User2,user2,P2_S11_R6,S11,AUGUST,577,708,132,0,0.0,0
User2,user2,P2_S11_R6,S11,background,709,749,41,0,0.0,0
User2,user2,P2_S1_R1,S1,background,0,21,22,0,0.0,0
User2,user2,P2_S1_R1,S1,GO,22,68,47,0,0.0,0
User2,user2,P2_S1_R1,S1,background,69,145,77,0,0.0,0
User2,user2,P2_S1_R1,S1,READ,146,257,112,0,0.0,0
User2,user2,P2_S1_R1,S1,background,258,291,34,0,0.0,0
User2,user2,P2_S1_R1,S1,OUR,292,340,49,0,0.0,0
User2,user2,P2_S1_R1,S1,background,341,439,99,0,0.0,0
User2,user2,P2_S1_R1,S1,COME,440,493,54,0,0.0,0
User2,user2,P2_S1_R1,S1,background,494,749,256,0,0.0,0
User2,user2,P2_S1_R2,S1,background,0,88,89,0,0.0,0
User2,user2,P2_S1_R2,S1,GO,89,118,30,0,0.0,0
User2,user2,P2_S1_R2,S1,background,119,160,42,0,0.0,0
User2,user2,P2_S1_R2,S1,READ,161,240,80,0,0.0,0
User2,user2,P2_S1_R2,S1,background,241,298,58,0,0.0,0
User2,user2,P2_S1_R2,S1,OUR,299,348,50,0,0.0,0
User2,user2,P2_S1_R2,S1,background,349,410,62,0,0.0,0
User2,user2,P2_S1_R2,S1,COME,411,454,44,0,0.0,0
User2,user2,P2_S1_R2,S1,background,455,749,295,0,0.0,0
User2,user2,P2_S1_R3,S1,background,0,30,31,0,0.0,0
User2,user2,P2_S1_R3,S1,GO,31,74,44,0,0.0,0
User2,user2,P2_S1_R3,S1,background,75,136,62,0,0.0,0
User2,user2,P2_S1_R3,S1,READ,137,244,108,0,0.0,0
User2,user2,P2_S1_R3,S1,background,245,304,60,0,0.0,0
User2,user2,P2_S1_R3,S1,OUR,305,362,58,0,0.0,0
User2,user2,P2_S1_R3,S1,background,363,452,90,0,0.0,0
User2,user2,P2_S1_R3,S1,COME,453,513,61,0,0.0,0
User2,user2,P2_S1_R3,S1,background,514,599,86,0,0.0,0
User2,user2,P2_S1_R4,S1,background,0,31,32,0,0.0,0
User2,user2,P2_S1_R4,S1,GO,32,65,34,0,0.0,0
User2,user2,P2_S1_R4,S1,background,66,112,47,0,0.0,0
User2,user2,P2_S1_R4,S1,READ,113,199,87,0,0.0,0
User2,user2,P2_S1_R4,S1,background,200,288,89,0,0.0,0
User2,user2,P2_S1_R4,S1,OUR,289,342,54,0,0.0,0
User2,user2,P2_S1_R4,S1,background,343,493,151,0,0.0,0
User2,user2,P2_S1_R4,S1,COME,494,539,46,0,0.0,0
User2,user2,P2_S1_R4,S1,background,540,599,60,0,0.0,0
User2,user2,P2_S1_R5,S1,background,0,75,76,0,0.0,0
User2,user2,P2_S1_R5,S1,GO,76,126,51,0,0.0,0
User2,user2,P2_S1_R5,S1,background,127,226,100,0,0.0,0
User2,user2,P2_S1_R5,S1,READ,227,341,115,0,0.0,0
User2,user2,P2_S1_R5,S1,background,342,397,56,0,0.0,0
User2,user2,P2_S1_R5,S1,OUR,398,447,50,0,0.0,0
User2,user2,P2_S1_R5,S1,background,448,530,83,0,0.0,0
User2,user2,P2_S1_R5,S1,COME,531,577,47,0,0.0,0
User2,user2,P2_S1_R5,S1,background,578,749,172,0,0.0,0
User2,user2,P2_S1_R6,S1,background,0,74,75,0,0.0,0
User2,user2,P2_S1_R6,S1,GO,75,110,36,0,0.0,0
User2,user2,P2_S1_R6,S1,background,111,162,52,0,0.0,0
User2,user2,P2_S1_R6,S1,READ,163,273,111,0,0.0,0
User2,user2,P2_S1_R6,S1,background,274,327,54,0,0.0,0
User2,user2,P2_S1_R6,S1,OUR,328,375,48,0,0.0,0
User2,user2,P2_S1_R6,S1,background,376,452,77,0,0.0,0
User2,user2,P2_S1_R6,S1,COME,453,495,43,0,0.0,0
User2,user2,P2_S1_R6,S1,background,496,749,254,0,0.0,0
User2,user2,P2_S1_R7,S1,background,0,73,74,0,0.0,0
User2,user2,P2_S1_R7,S1,GO,74,115,42,0,0.0,0
User2,user2,P2_S1_R7,S1,background,116,173,58,0,0.0,0
User2,user2,P2_S1_R7,S1,READ,174,298,125,0,0.0,0
